courses,course_links,websiteNames,course_tags
The Math of Intelligence,https://www.youtube.com/playlist?list=PL2-dafEMk2A7mu0bSksCGMJEmeddU_H4D, (youtube.com) ,"['Free', ' Video', ' Beginner', 'Math for Machine Learning', 'Docs']"
Self Driving Car Engineer Nanodegree,https://imp.i115008.net/Vny2M, (udacity.com) ,"['Paid', ' Video', ' Advanced', 'Docs']"
Machine Learning With Big Data,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/learn/big-data-machine-learning, (coursera.org) ,"['Free', ' Video', 'Docs']"
Machine Learning Made Easy – Decision Trees,https://www.talend.com/blog/2016/09/29/machine-learning-made-easy-with-talend-decision-trees/, (talend.com) ,"['Free', 'Docs']"
Natural Language Processing (Amazon University),https://www.youtube.com/playlist?list=PL8P_Z6C4GcuWfAq8Pt6PBYlck4OprHXsw, (youtube.com) ,"['Free', ' Video', ' Beginner', 'NLP - Natural Language Processing', 'Docs']"
Machine Learning with Python | Tech With Tim,https://techwithtim.net/tutorials/machine-learning-python, (techwithtim.net) ,"['Free', ' Beginner', 'Python', 'Docs']"
Machine Learning Tutorials | pythonprogramming.net,https://pythonprogramming.net/machine-learning-tutorials, (pythonprogramming.net) ,"['Free', ' Advanced', 'Docs']"
Machine Learning Course Online using Python,https://intellipaat.com/machine-learning-certification-training-course, (intellipaat.com) ,"['Paid', ' Beginner', 'Python', 'Docs']"
Applied Machine Learning Online Course,https://www.appliedaicourse.com/course/11/Applied-Machine-learning-course, (appliedaicourse.com) ,"['Paid', ' Video', ' Beginner', 'Docs']"
Introduction to Machine Learning for Trading,https://quantra.quantinsti.com/course/introduction-to-machine-learning-for-trading, (quantra.quantinsti.com) ,"['Free', ' Beginner', 'Algorithmic trading', 'Docs']"
fast.ai,https://www.fast.ai/, (fast.ai) ,"['Free', 'Docs']"
Python Machine Learning Cookbook - Second Edition,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=45060&murl=https://www.packtpub.com/big-data-and-business-intelligence/python-machine-learning-cookbook-second-edition-0, (packtpub.com) ,"['Paid', ' Book', ' Advanced', 'Python', 'Docs']"
CS229 - Machine Learning by Stanford,https://see.stanford.edu/course/cs229, (see.stanford.edu) ,"['Free', 'Docs']"
Unsupervised Learning: Clustering,https://www.experfy.com/training/courses/unsupervised-learning-clustering, (experfy.com) ,"['Paid', ' Advanced', 'Docs']"
IIoT Applications for Machine Learning,https://www.experfy.com/training/courses/iiot-applications-for-machine-learning, (experfy.com) ,"['Paid', 'IoT', 'Docs']"
Mastering Machine Learning,https://www.mytectra.com/machine-learning-training-in-bangalore.html, (mytectra.com) ,"['Free', ' Advanced', 'Docs']"
Open Machine Learning Course,https://mlcourse.ai, (mlcourse.ai) ,"['Free', ' Video', ' Beginner', 'Docs']"
Machine Learning for Business,https://www.manning.com/books/machine-learning-for-business?a_aid=hackrio, (manning.com) ,"['Paid', ' Book', ' Beginner', 'Docs']"
Convolutional Neural Networks for Visual Recognition,http://cs231n.stanford.edu/, (cs231n.stanford.edu) ,"['Free', ' Book', ' Beginner', 'Docs']"
Machine Learning Mastery,https://machinelearningmastery.com, (machinelearningmastery.com) ,"['Free', 'Docs']"
Essential Math for Machine Learning: Python Edition,http://www.awin1.com/cread.php?awinmid=6798&awinaffid=428263&p=https://www.edx.org/course/essential-math-for-machine-learning-python-edition, (edx.org) ,"['Free', ' Beginner', 'Math for Machine Learning', 'Docs']"
Learning From Data,http://work.caltech.edu/telecourse.html, (work.caltech.edu) ,"['Free', ' Video', ' Beginner', 'Docs']"
Grokking Deep Reinforcement Learning,https://www.manning.com/books/grokking-deep-reinforcement-learning?a_aid=hackrio, (manning.com) ,"['Paid', ' Book', ' Beginner', 'Docs']"
Hands-on NLTK Tutorial,https://github.com/hb20007/hands-on-nltk-tutorial, (github.com) ,"['Free', ' Book', ' Beginner', 'Docs']"
Machine Learning Systems with Python,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=45060&murl=https://www.packtpub.com/packt/free-ebook/python-machine-learning-algorithms, (packtpub.com) ,"['Free', ' Book', ' Advanced', 'Docs']"
Natural Language Processing - NPTEL,http://nptel.ac.in/courses/106105158/, (nptel.ac.in) ,"['Free', ' Video', ' Beginner', 'NLP', 'Docs']"
A Visual Introduction to Machine Learning,http://www.r2d3.us/visual-intro-to-machine-learning-part-1/, (r2d3.us) ,"['Free', ' Beginner', 'Docs']"
A Course in Machine Learning,http://ciml.info, (ciml.info) ,"['Free', ' Book', ' Beginner', 'Docs']"
Rules of Machine Learning: Best Practices for ML Engineering,http://martin.zinkevich.org/rules_of_ml/rules_of_ml.pdf, (martin.zinkevich.org) ,"['Free', 'Docs']"
Machine Learning Crash Course,https://ml.berkeley.edu/blog/2016/11/06/tutorial-1/, (ml.berkeley.edu) ,"['Free', 'Docs']"
Neural Networks for Machine Learning,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/learn/neural-networks, (coursera.org) ,"['Paid', ' Video', 'Docs']"
Introduction to Machine Learning for Developers,http://blog.algorithmia.com/introduction-machine-learning-developers/, (blog.algorithmia.com) ,"['Free', 'Docs']"
Machine Learning with Python for Beginners,https://www.youtube.com/watch?v=RnFGwxJwx-0, (youtube.com) ,"['Free', ' Beginner', ' Video', 'Python', 'Docs']"
Transfer Learning for Natural Language Processing,https://www.manning.com/books/transfer-learning-for-natural-language-processing?a_aid=hackrio, (manning.com) ,"['Paid', ' Book', ' Advanced', 'NLP - Natural Language Processing', 'Docs']"
Python Machine Learning - Third Edition,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=45060&murl=https://www.packtpub.com/data/python-machine-learning-third-edition, (packtpub.com) ,"['Paid', ' Book', ' Advanced', 'Python Machine Learning AI', 'Docs']"
Machine Learning Course | Deep Learning Training,https://www.codingelements.com/course/machine-learning-and-deep-learning, (codingelements.com) ,"['Paid', ' Advanced', 'Docs']"
Machine Learning Tutorial | Intellipaat,https://www.youtube.com/watch?v=zNhTOPQeRaU, (youtube.com) ,"['Free', ' Beginner', ' Video', 'Docs']"
Machine Learning Engineer Masters Program,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=42536&murl=https://www.edureka.co/masters-program/machine-learning-engineer-training, (edureka.co) ,"['Paid', ' Advanced', 'Docs']"
Essential Natural Language Processing,https://www.manning.com/books/essential-natural-language-processing?a_aid=hackrio, (manning.com) ,"['Paid', ' Book', ' Beginner', 'NLP - Natural Language Processing', 'Docs']"
Machine Learning From Scratch | Intellipaat,https://www.youtube.com/watch?v=luza_l2Oovs, (youtube.com) ,"['Free', ' Beginner', 'Docs']"
"Machine Learning, Data Science and Deep Learning with Python | Manning",https://www.manning.com/livevideo/machine-learning-data-science-and-deep-learning-with-python?a_aid=hackrio, (manning.com) ,"['Paid', ' Video', ' Beginner', 'Docs']"
Django Rest Framework + Machine Learning Application,https://www.youtube.com/playlist?list=PLM30lSIwxWOivNtja1_ztft1S_vrMyA0z, (youtube.com) ,"['Free', ' Beginner', 'Django', 'Docs']"
Machine Learning Full Course | Simplilearn,https://www.youtube.com/watch?v=9f-GarcDY58, (youtube.com) ,"['Free', ' Video', ' Advanced', 'Docs']"
Matplotlib Python Tutorial | Intellipaat,https://www.youtube.com/watch?v=w7kYqg_uS50, (youtube.com) ,"['Free', ' Advanced', 'Matplotlib', 'Docs']"
Model Tuning for Machine Learning,https://www.experfy.com/training/courses/model-tuning-for-machine-learning, (experfy.com) ,"['Paid', ' Advanced', 'Docs']"
Machine Learning for Executives,https://www.experfy.com/training/courses/machine-learning-for-executives, (experfy.com) ,"['Paid', ' Advanced', 'Docs']"
Human-in-the-Loop Machine Learning,https://www.manning.com/books/human-in-the-loop-machine-learning?a_aid=hackrio, (manning.com) ,"['Paid', ' Book', ' Beginner', 'Docs']"
Classification Models in R,https://next.tech/xyz/classification-models-in-r, (next.tech) ,"['Free', ' Advanced', 'R', 'Docs']"
Machine Learning for Business Professionals,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/learn/machine-learning-business-professionals, (coursera.org) ,"['Paid', ' Video', ' Beginner', 'Docs']"
Grokking Machine Learning,https://www.manning.com/books/grokking-machine-learning?a_aid=hackrio, (manning.com) ,"['Paid', ' Book', ' Beginner', 'Docs']"
Deep RL Bootcamp,https://sites.google.com/view/deep-rl-bootcamp/lectures, (sites.google.com) ,"['Free', ' Video', ' Beginner', 'Reinforcement Learning', 'Docs']"
Regression Analysis in R,https://next.tech/xyz/regression-analysis-in-r, (next.tech) ,"['Beginner', ' Free', 'R', 'Docs']"
Graph-Powered Machine Learning,https://www.manning.com/books/graph-powered-machine-learning?a_aid=hackrio, (manning.com) ,"['Paid', ' Book', ' Beginner', 'Docs']"
Machine Learning in Python,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=43438&murl=https://www.springboard.com/resources/learning-paths/machine-learning-python, (springboard.com) ,"['Free', ' Advanced', 'Python', 'Docs']"
Convolutional Neural Networks for Visual Recognition - Stanford University,https://www.youtube.com/playlist?list=PL3FW7Lu3i5JvHM8ljYj-zLfQRF3EO8sYv, (youtube.com) ,"['Free', ' Video', 'Docs']"
Python Machine Learning (Part 1),https://next.tech/xyz/python-machine-learning-part-1, (next.tech) ,"['Advanced', ' Free', 'Python', 'Docs']"
Learning from Data - Caltech,https://work.caltech.edu/telecourse.html, (work.caltech.edu) ,"['Free', 'Docs']"
Machine Learning for Everyone,https://vas3k.com/blog/machine_learning/, (vas3k.com) ,"['Free', 'Docs']"
Foundations of Machine Learning by Bloomberg,https://bloomberg.github.io/foml/#home, (bloomberg.github.io) ,"['Free', ' Video', 'Docs']"
Machine Learning with AWS,https://aws.amazon.com/training/learning-paths/machine-learning/, (aws.amazon.com) ,"['Free', ' Video', 'Docs']"
Understanding Machine Learning with Python,http://pluralsight.pxf.io/c/1419154/610236/7490, (pluralsight.com) ,"['Paid', ' Video', ' Beginner', 'Python', 'Docs']"
Reinforcement Learning in Motion,https://www.manning.com/livevideo/reinforcement-learning-in-motion?a_aid=hackrio, (manning.com) ,"['Paid', ' Video', ' Beginner', 'Reinforcement Learning', 'Docs']"
"Machine Learning with R, Tidyverse, and MLR",https://www.manning.com/books/machine-learning-with-r-tidyverse-and-mlr?a_aid=hackrio, (manning.com) ,"['Paid', ' Book', ' Beginner', 'R', 'Docs']"
GANs in Action,https://www.manning.com/books/gans-in-action?a_aid=hackrio, (manning.com) ,"['Paid', ' Book', ' Advanced', 'Docs']"
Deep Reinforcement Learning in Action,https://www.manning.com/books/deep-reinforcement-learning-in-action?a_aid=hackrio, (manning.com) ,"['Paid', ' Book', ' Beginner', 'Reinforcement Learning', 'Docs']"
Natural Language Processing | Experfy,https://www.experfy.com/training/courses/natural-language-processing, (experfy.com) ,"['Paid', ' Beginner', 'NLP - Natural Language Processing', 'Docs']"
Start Here with Machine Learning,https://machinelearningmastery.com/start-here/, (machinelearningmastery.com) ,"['Free', 'Docs']"
The Machine Learning Primer,https://www.sas.com/content/dam/SAS/en_us/doc/whitepaper1/machine-learning-primer-108796.pdf, (sas.com) ,"['Free', 'Docs']"
Machine Learning Tutorial for Beginners,https://www.kaggle.com/kanncaa1/machine-learning-tutorial-for-beginners, (kaggle.com) ,"['Free', 'Docs']"
Advanced Machine Learning Specialization,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/specializations/aml, (coursera.org) ,"['Paid', ' Video', ' Advanced', 'Computer Vision NLP', 'Docs']"
Machine Learning for Mere Mortals,https://www.manning.com/livevideo/machine-learning-for-mere-mortals?a_aid=hackrio, (manning.com) ,"['Paid', ' Video', ' Beginner', 'Python', 'Docs']"
AWS Machine Learning in Motion,https://www.manning.com/livevideo/aws-machine-learning-in-motion?a_aid=hackrio, (manning.com) ,"['Paid', ' Video', ' Beginner', 'AWS', 'Docs']"
Machine Learning Systems,https://www.manning.com/books/machine-learning-systems?a_aid=hackrio, (manning.com) ,"['Paid', ' Book', ' Advanced', 'Docs']"
Real-World Machine Learning,https://www.manning.com/books/real-world-machine-learning?a_aid=hackrio, (manning.com) ,"['Paid', ' Book', ' Beginner', 'Python', 'Docs']"
Keras in Motion,https://www.manning.com/livevideo/keras-in-motion?a_aid=hackrio, (manning.com) ,"['Paid', ' Video', ' Advanced', 'Keras', 'Docs']"
Supervised Learning: Linear Regression,https://www.experfy.com/training/courses/supervised-learning-linear-regression-131ef0d3-af7e-4270-807e-4c5cd89fdf93, (experfy.com) ,"['Paid', ' Advanced', 'Docs']"
Practical Machine Learning with Python and Keras,https://kite.com/blog/python/python-machine-learning-keras, (kite.com) ,"['Free', ' Beginner', 'Python Keras', 'Docs']"
Machine Learning with Apache Spark Quick Start Guide,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=45060&murl=https://www.packtpub.com/big-data-and-business-intelligence/machine-learning-apache-spark-quick-start-guide, (packtpub.com) ,"['Paid', ' Book', ' Advanced', 'Apache Spark', 'Docs']"
Structuring Machine Learning Projects,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/learn/machine-learning-projects, (coursera.org) ,"['Paid', ' Advanced', 'Docs']"
Machine Learning by Stanford,https://hn.academy/coursera.org/learn/machine-learning, (hn.academy) ,"['Free', 'Docs']"
Machine Learning with Python  | Ganesh Kavhar,https://mahilelearning.blogspot.com, (mahilelearning.blogspot.com) ,"['Free', ' Beginner', 'Python', 'Docs']"
Neural networks in JavaScript,https://scrimba.com/g/gneuralnetworks, (scrimba.com) ,"['Free', ' Beginner', 'JavaScript Neural Networks', 'Docs']"
Machine Learning,https://online.codingblocks.com/courses/machine-learning-course-online, (online.codingblocks.com) ,"['Paid', ' Video', ' Advanced', 'Docs']"
Machine Learning Fundamentals,https://www.pjatr.com/t/TUJGR0lLR0JHRklKSkdCR0ZISk1N?url=https://www.codecademy.com/pro/intensive/machine-learning-fundamentals, (codecademy.com) ,"['Beginner', ' Paid', 'Docs']"
Bayesian Machine Learning in Python: A/B Testing,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/bayesian-machine-learning-in-python-ab-testing, (udemy.com) ,"['Paid', ' Video', ' Advanced', 'Docs']"
"Ensemble Machine Learning in Python: Random Forest, AdaBoost",https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/machine-learning-in-python-random-forest-adaboost, (udemy.com) ,"['Paid', ' Video', ' Advanced', 'Docs']"
Machine Learning for Android App Development Using ML Kit,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=45060&murl=https://www.packtpub.com/application-development/machine-learning-android-app-development-using-ml-kit-video, (packtpub.com) ,"['Paid', ' Video', ' Advanced', 'Android Development', 'Docs']"
Machine Learning Training Library,https://cloudacademy.com/library/machine-learning, (cloudacademy.com) ,"['Paid', ' Video', ' Advanced', 'Docs']"
Mastering Machine Learning With R - Second Edition,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=45060&murl=https://www.packtpub.com/free-ebook/mastering-machine-learning-r-second-edition, (packtpub.com) ,"['Free', ' Book', ' Advanced', 'R', 'Docs']"
Break Into AI,https://www.deeplearning.ai, (deeplearning.ai) ,"['Free', ' Beginner', 'Deep Learning', 'Docs']"
Deep Reinforcement Learning Hands-On,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=45060&murl=https://www.packtpub.com/big-data-and-business-intelligence/deep-reinforcement-learning-hands, (packtpub.com) ,"['Paid', ' Book', ' Beginner', 'Docs']"
Machine Learning Tutorials,https://www.machinelearningisfun.com, (machinelearningisfun.com) ,"['Free', ' Resources', 'Docs']"
Recommender Systems and Deep Learning in Python,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/recommender-systems/, (udemy.com) ,"['Paid', ' Video', ' Advanced', 'Deep Learning Python', 'Docs']"
Machine Learning Cheatsheet,https://ml-cheatsheet.readthedocs.io/en/latest/index.html, (ml-cheatsheet.readthedocs.io) ,"['Free', ' Beginner', ' Resources', 'Docs']"
Learn Machine Learning | Codecademy,https://www.pjatr.com/t/TUJGR0lLR0JHRklKSkdCR0ZISk1N?url=https://www.codecademy.com/learn/machine-learning, (codecademy.com) ,"['Paid', ' Exercises/Practice-programs', 'Docs']"
Probabilistic Graphical Models Specialization,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/specializations/probabilistic-graphical-models, (coursera.org) ,"['Video', ' Advanced']"
Unfolding Naïve Bayes from Scratch,https://towardsdatascience.com/unfolding-na%C3%AFve-bayes-from-scratch-2e86dcae4b01, (towardsdatascience.com) ,"['Free', ' Beginner', 'Docs']"
Machine Learning Course,https://brilliant.org/courses/machine-learning, (brilliant.org) ,"['Paid', ' Beginner', 'Docs']"
Machine Learning For Absolute Beginners,https://www.eduonix.com/machine-learning-for-absolute-beginners, (eduonix.com) ,"['Paid', ' Beginner', ' Video', 'Docs']"
Hands-on Machine Learning for Data Mining,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=45060&murl=https://www.packtpub.com/big-data-and-business-intelligence/hands-machine-learning-data-mining-video, (packtpub.com) ,"['Paid', ' Video', ' Beginner', 'Data Mining', 'Docs']"
Mathematical Foundation For Machine Learning and AI,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/mathematical-foundation-for-machine-learning-and-ai/, (udemy.com) ,"['Paid', ' Video', 'Docs']"
Machine Learning Classification Algorithms using MATLAB,https://www.simpliv.com/developmenttool/machine-learning-classification-algorithms-using-matlab, (simpliv.com) ,"['Paid', ' Video', ' Beginner', 'MATLAB', 'Docs']"
Official Matplotlib Tutorials,https://matplotlib.org/tutorials/index.html, (matplotlib.org) ,"['Free', ' Advanced', 'Matplotlib', 'Docs']"
Matplotlib Tutorial,http://www.labri.fr/perso/nrougier/teaching/matplotlib/, (labri.fr) ,"['Free', ' Beginner', 'Matplotlib', 'Docs']"
Official NumPy Quickstart Tutorial,https://docs.scipy.org/doc/numpy/user/quickstart.html, (docs.scipy.org) ,"['Free', ' Beginner', 'NumPy', 'Docs']"
Introduction To Machine Learning,http://nptel.ac.in/courses/106105152/, (nptel.ac.in) ,"['Free', ' Video', ' Beginner', 'Docs']"
Math for Machine Learning,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/mathematics-for-machine-learning/, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'Math for Machine Learning', 'Docs']"
