courses,course_links,websiteNames,course_tags
The Complete Cyber Security Course : End point Protection!,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/the-complete-cyber-security-course-end-point-protection/, (udemy.com) ,"['Paid', ' Video', 'Docs']"
(ISC)² Systems Security Certified Practitioner (SSCP),https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/specializations/sscp-training, (coursera.org) ,"['Paid', ' Video', ' Beginner', 'SSCP', 'Docs']"
IT Fundamentals for Cybersecurity Specialization,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/specializations/it-fundamentals-cybersecurity, (coursera.org) ,"['Paid', ' Video', ' Beginner', 'Docs']"
Web Penetration Testing with Kali Linux - Third Edition,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=45060&murl=https://www.packtpub.com/networking-and-servers/web-penetration-testing-kali-linux-third-edition, (packtpub.com) ,"['Paid', ' Advanced', ' Book', 'Docs']"
Learn Python & Ethical Hacking From Scratch,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-python-and-ethical-hacking-from-scratch/, (udemy.com) ,"['Paid', ' Beginner', ' Video', 'Python', 'Docs']"
Penetration Testing: A Hands-On Introduction to Hacking,https://geni.us/bHAB6, (amazon) ,"['Paid', ' Book', ' Beginner', 'Docs']"
Introduction To Python For Ethical Hacking,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/python-for-ethical-hacking/, (udemy.com) ,"['Video', ' Beginner', ' Paid']"
Network Security,https://samsclass.info/120/120_S15.shtml, (samsclass.info) ,"['Free', 'Docs']"
The Information Security Big Picture,https://pluralsight.pxf.io/jjnJe, (pluralsight.com) ,"['Paid', ' Video', 'Docs']"
Applied Network Security,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=45060&murl=https://www.packtpub.com/free-ebook/networking-security, (packtpub.com) ,"['Free', ' Book', ' Advanced', 'Docs']"
Get CISSP Certified in Quick and Easy Steps,https://www.eduonix.com/courses/Software-Development/Get-CISSP-Certified-in-Quick-and-Easy-Steps, (eduonix.com) ,"['Free', ' Beginner', 'Docs']"
Android Forensics &  Security Testing,http://opensecuritytraining.info/AndroidForensics.html, (opensecuritytraining.info) ,"['Free', 'Docs']"
Ethical Hacking Certification Course,http://onlineitguru.com/ethical-hacking-course.html, (onlineitguru.com) ,"['Paid', ' Beginner', 'Docs']"
CTF Videos,https://www.youtube.com/playlist?list=PLhixgUqwRTjywPzsTYz28I-qezFOSaUYz, (youtube.com) ,"['Free', ' Video', 'Docs']"
Security Engineering — The Book,https://www.cl.cam.ac.uk/~rja14/book.html, (cl.cam.ac.uk) ,"['Free', ' Book', 'Docs']"
Learning Windows Penetration Testing Using Kali Linux,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=45060&murl=https://www.packtpub.com/networking-and-servers/learning-windows-penetration-testing-using-kali-linux-video, (packtpub.com) ,"['Paid', ' Video', ' Advanced', 'Docs']"
How to Make a Freaking Keylogger - Python Ethical Hacking,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/off-limits-python-build-a-windows-keylogger-using-python-3/, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'Python 3', 'Docs']"
Learn Website Hacking / Penetration Testing From Scratch,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-website-hacking-penetration-testing-from-scratch, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'Docs']"
The Modern Cryptography CookBook,https://leanpub.com/crypto, (leanpub.com) ,"['Book', ' Advanced', ' Paid']"
The Complete Cyber Security Course : Hackers Exposed!,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/the-complete-internet-security-privacy-course-volume-1/, (udemy.com) ,"['Paid', ' Video', 'Docs']"
The Complete Cyber Security Course : Anonymous Browsing!,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/the-complete-cyber-security-course-anonymous-browsing/, (udemy.com) ,"['Paid', ' Video', 'Docs']"
Exploit Development,https://samsclass.info/127/127_F15.shtml, (samsclass.info) ,"['Free', 'Docs']"
Practical Malware Analysis,https://samsclass.info/126/126_F14.shtml, (samsclass.info) ,"['Free', 'Docs']"
Advanced Ethical Hacking,https://samsclass.info/124/124_F15.shtml, (samsclass.info) ,"['Free', 'Docs']"
Modern Binary Exploitation,http://security.cs.rpi.edu/courses/binexp-spring2015/, (security.cs.rpi.edu) ,"['Free', 'Docs']"
"Introductory Intel x86: Architecture, Assembly, Applications, & Alliteration",http://www.opensecuritytraining.info/IntroX86.html, (opensecuritytraining.info) ,"['Free', 'Docs']"
Foundations of Information Security,https://online.stanford.edu/courses/xacs101-foundations-information-security, (online.stanford.edu) ,"['Paid', ' Video', 'Docs']"
API Security in Action,https://www.manning.com/books/api-security-in-action?a_aid=hackrio, (manning.com) ,"['Paid', ' Book', ' Advanced', 'API', 'Docs']"
Securing DevOps,https://www.manning.com/books/securing-devops?a_aid=hackrio, (manning.com) ,"['Paid', ' Book', ' Beginner', 'DevOps', 'Docs']"
OpenSecurityTraining.info,http://opensecuritytraining.info/Training.html, (opensecuritytraining.info) ,"['Free', 'Docs']"
Securing Rails Applications,https://guides.rubyonrails.org/security.html, (guides.rubyonrails.org) ,"['Free', 'Docs']"
Cybersecurity with Data Science,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/cybersecurity-data-science/, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'Data Science', 'Docs']"
Ethical Hacking: Information Security and Networks - 2019,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/mis-part1, (udemy.com) ,"['Paid', ' Video', ' Advanced', 'Docs']"
Security Analyst: Manage Network Security With pfSense Firewall,https://courses.tetranoodle.com/p/security-manage-network-security-with-pfsense-firewall, (courses.tetranoodle.com) ,"['Paid', ' Advanced', 'Docs']"
The Practical Linux Hardening Guide,https://github.com/trimstray/the-practical-linux-hardening-guide, (github.com) ,"['Free', 'Docs']"
Open Reference Architecture for Security and Privacy,https://security-and-privacy-reference-architecture.readthedocs.io/en/latest/, (security-and-privacy-reference-architecture.readthedocs.io) ,"['Free', 'Docs']"
Practical Internet of Things Security - Second Edition,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=45060&murl=https://www.packtpub.com/hardware-and-creative/practical-internet-things-security-second-edition, (packtpub.com) ,"['Paid', ' Book', ' Advanced', 'IoT', 'Docs']"
Cybersecurity Specialisation,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/specializations/cyber-security, (coursera.org) ,"['Paid', ' Video', 'Docs']"
Security Training Library,https://cloudacademy.com/library/security, (cloudacademy.com) ,"['Paid', ' Video', ' Advanced', 'Docs']"
The Complete Cyber Security Course : Network Security!,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/network-security-course/, (udemy.com) ,"['Paid', ' Video', 'Docs']"
Social Engineering and Manipulation,https://www.cybrary.it/course/social-engineering/, (cybrary.it) ,"['Paid', 'Docs']"
Ethical Hacking and Network Defense,https://samsclass.info/121/121_S15.shtml, (samsclass.info) ,"['Free', 'Docs']"
Hardware Reverse Engineering,http://security.cs.rpi.edu/courses/hwre-spring2014/, (security.cs.rpi.edu) ,"['Free', 'Docs']"
Cracking the Perimeter,https://www.offensive-security.com/information-security-training/cracking-the-perimeter/, (offensive-security.com) ,"['Paid', 'Docs']"
Offensive Security Wireless Attacks,https://www.offensive-security.com/information-security-training/offensive-security-wireless-attacks/, (offensive-security.com) ,"['Paid', 'Docs']"
Penetration Testing Training with Kali Linux,https://www.offensive-security.com/information-security-training/penetration-testing-training-kali-linux/, (offensive-security.com) ,"['Paid', 'Kali Linux', 'Docs']"
iOS Application Security,http://www.securitytube-training.com/online-courses/securitytube-ios-security-expert/index.html, (securitytube-training.com) ,"['Paid', 'Docs']"
Intro to Malware Analysis and Reverse Engineering,https://www.cybrary.it/course/malware-analysis/, (cybrary.it) ,"['Paid', 'Docs']"
Assembly Language Megaprimer for Linux,http://www.securitytube.net/groups?operation=view&groupId=5, (securitytube.net) ,"['Free', ' Video', 'Docs']"
Complete Ethical Hacking Bootcamp,https://academy.zerotomastery.io/p/complete-ethical-hacking-bootcamp-zero-to-mastery, (academy.zerotomastery.io) ,"['Paid', ' Video', ' Beginner', 'Docs']"
