courses,course_links,websiteNames,course_tags
Make Your First Unity2D Pong Game,https://channel9.msdn.com/Blogs/raw-tech/Make-Your-First-Unity2D-Pong-Game, (channel9.msdn.com) ,"['Free', ' Video', 'Docs']"
The Ultimate Guide to Unity Designpatterns,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/ultimate-guide-to-designpatterns-in-unity/, (udemy.com) ,"['Video', ' Advanced', ' Paid']"
Game Development Tutorial using Unity 3D,https://www.studytonight.com/game-development-in-2D, (studytonight.com) ,"['Free', ' Beginner', 'Unity 3D', 'Docs']"
Unity | My own Networking,https://www.youtube.com/playlist?list=PLI9CK8e_e3Mf8pzdqvx4wviWtlXDdRAcD, (youtube.com) ,"['Free', ' Video', ' Advanced', 'Docs']"
How to Make a Game in Unity: Make Your First Game From Scratch,https://www.bitdegree.org/course/how-to-make-a-game, (bitdegree.org) ,"['Free', ' Video', ' Beginner', 'Unity 2D', 'Docs']"
"Unity in Action, Second Edition",https://www.manning.com/books/unity-in-action-second-edition?a_aid=hackrio, (manning.com) ,"['Paid', ' Book', ' Beginner', 'Docs']"
Mathematics for Computer Games Development using Unity,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/games_mathematics, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'Mathematics For Computer Science', 'Docs']"
Learn Now: The Art of Unity Animation & 3D Pixel Character Modelling,https://www.bitdegree.org/course/unity-animation, (bitdegree.org) ,"['Free', ' Video', ' Beginner', 'Unity 3D', 'Docs']"
The Ultimate Guide to Game Development with Unity,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/the-ultimate-guide-to-game-development-with-unity/, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'Unity 5 Unity 2D Unity 3D', 'Docs']"
A Beginner's Guide To Machine Learning with Unity,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/machine-learning-with-unity/, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'Machine Learning Unity 5', 'Docs']"
Learn Unity 3D for Absolute Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learnunity3d/, (udemy.com) ,"['Video', ' Beginner', ' Paid', 'Unity 3D']"
"Make Your First Unity 2D Game Easily, with JavaScript",https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/unity-2d-game-development-for-beginners/, (udemy.com) ,"['Paid', ' Video', 'Unity 2D', 'Docs']"
Make a Game with Unity’s Navigation Components – Part 1,https://gamedevacademy.org/unity-navigation-component-tutorial, (gamedevacademy.org) ,"['Free', ' Beginner', 'Unity 3D', 'Docs']"
A Beginner's Guide to Augmented Reality with Unity,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/augmented_reality_with_unity, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'AR', 'Docs']"
Unity Tutorials | Unity3d,https://unity3d.com/learn/tutorials, (unity3d.com) ,"['Free', ' Advanced', 'Docs']"
The Beginner's Guide to Animation in Unity,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/mastering-3d-animation-in-unity, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'Unity 5', 'Docs']"
Procedural Terrain Generation with Unity,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/procedural-terrain-generation-with-unity, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'Unity 5', 'Docs']"
Learn to Build Mobile Games using Unity3D,https://www.eduonix.com/courses/Mobile-Development/Learn-to-Build-Mobile-Games-using-Unity3D, (eduonix.com) ,"['Free', ' Advanced', ' Video', 'Unity 3D', 'Docs']"
Learn The Best Way to Host Your Game Server on Unity 5,https://www.bitdegree.org/course/game-server, (bitdegree.org) ,"['Free', ' Video', ' Beginner', 'Unity 5', 'Docs']"
Audio Visualisation Unity Tutorial,https://www.youtube.com/watch?v=5pmoP1ZOoNs&list=PL3POsQzaCw53p2tA6AWf7_AWgplskR0Vo, (youtube.com) ,"['Free', ' Video', ' Advanced', 'Docs']"
Ultimate Unity3D Tutorial: Build Incredible Voxel Art Environments,https://www.bitdegree.org/course/voxel-art, (bitdegree.org) ,"['Free', ' Video', ' Beginner', 'Unity 3D', 'Docs']"
Unity Tutorials: Database Interaction The Ultimate PHP & MySQL Course,https://www.bitdegree.org/course/unity-tutorials, (bitdegree.org) ,"['Free', ' Video', ' Beginner', 'MySQL PHP', 'Docs']"
Shader Development from Scratch for Unity with Cg,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/unity-shaders/, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'Cg/HLSL Unity ShaderLab', 'Docs']"
The Beginner's Guide to Artificial Intelligence in Unity,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/artificial-intelligence-in-unity/, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'Artificial Intelligence Unity 5', 'Docs']"
How to Program Voxel Worlds Like Minecraft with C# in Unity,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/unityminecraft/, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'Unity 5', 'Docs']"
Unity Networking From Scratch,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/unet_intro/, (udemy.com) ,"['Paid', ' Video', ' Beginner', 'Unity 5', 'Docs']"
Unity User Manual (official docs),https://docs.unity3d.com/Manual/index.html, (docs.unity3d.com) ,"['Free', ' Beginner', 'Docs']"
Unity 5 2D Platformer Tutorial,https://www.youtube.com/watch?v=oK_NzdVSxaQ, (youtube.com) ,"['Free', ' Video', 'Unity 2D', 'Docs']"
